miRNAName	CellLineName	Expression
hsa-miR-548b-3p	OHS	2.67009430498157
hsa-miR-624-3p	OHS	3.31341708299085
hsa-miR-519d	OHS	3.84917560264042
hsa-miR-1261	OHS	2.67009430498157
hsa-miR-551b-3p	OHS	3.65804392417424
hsa-miR-548z	OHS	2.85973621080386
hsa-miR-520d-5p+hsa-miR-518a-5p+hsa-miR-527	OHS	3.65804392417424
hsa-miR-2113	OHS	3.65804392417424
hsa-miR-585	OHS	3.02732108198838
hsa-miR-1184	OHS	3.17744933438956
hsa-miR-136-5p	OHS	2.19423583283344
hsa-miR-3195	OHS	2.85973621080386
hsa-miR-1468	OHS	2.19423583283344
hsa-miR-636	OHS	2.4516964132183
hsa-miR-371a-3p	OHS	4.54553287519407
hsa-miR-361-3p	OHS	4.09542856229048
hsa-miR-489	OHS	4.23896715967303
hsa-miR-548aa	OHS	3.93601481766738
hsa-miR-9-5p	OHS	8.0289466452428
hsa-miR-222-3p	OHS	6.2328869776861
hsa-miR-655	OHS	3.17744933438956
hsa-miR-127-3p	OHS	2.85973621080386
hsa-miR-1291	OHS	3.31341708299085
hsa-miR-1224-5p	OHS	2.67009430498157
hsa-miR-1234	OHS	3.75677264890658
hsa-miR-523-3p	OHS	2.85973621080386
hsa-miR-592	OHS	0.921526198079642
hsa-miR-495	OHS	4.23896715967303
hsa-miR-548m	OHS	1.88062830599495
hsa-miR-2276	OHS	3.31341708299085
hsa-miR-4443	OHS	5.79548636423152
hsa-miR-876-5p	OHS	3.02732108198838
hsa-miR-183-5p	OHS	3.84917560264042
hsa-miR-302a-3p	OHS	2.67009430498157
hsa-miR-23a-3p	OHS	8.78725014977326
hsa-miR-548ag	OHS	4.43060065177715
hsa-miR-376b	OHS	3.31341708299085
hsa-miR-383	OHS	3.02732108198838
hsa-miR-27a-3p	OHS	6.18049477820567
hsa-miR-575	OHS	4.3695080561574
hsa-let-7b-5p	OHS	9.50585878788876
hsa-miR-193a-3p	OHS	3.17744933438956
hsa-miR-510	OHS	3.75677264890658
hsa-miR-1228-3p	OHS	2.85973621080386
hsa-miR-924	OHS	4.09542856229048
hsa-miR-519b-3p	OHS	3.02732108198838
hsa-miR-1470	OHS	2.67009430498157
hsa-miR-30e-5p	OHS	5.12831333879192
hsa-miR-483-3p	OHS	3.65804392417424
hsa-miR-573	OHS	3.75677264890658
hsa-miR-764	OHS	2.4516964132183
hsa-miR-517c-3p+hsa-miR-519a-3p	OHS	2.85973621080386
hsa-miR-604	OHS	3.02732108198838
hsa-miR-1279	OHS	3.43766690241606
hsa-miR-134	OHS	3.02732108198838
hsa-miR-4454	OHS	10.7410014922007
hsa-miR-3147	OHS	2.85973621080386
hsa-miR-1178	OHS	3.02732108198838
hsa-miR-662	OHS	3.31341708299085
hsa-miR-376c	OHS	4.3695080561574
hsa-miR-23b-3p	OHS	6.01083301733063
hsa-miR-1268b	OHS	3.43766690241606
hsa-miR-644a	OHS	3.02732108198838
hsa-miR-384	OHS	3.17744933438956
hsa-miR-193a-5p	OHS	3.93601481766738
hsa-miR-212-3p	OHS	3.93601481766738
hsa-miR-18a-5p	OHS	9.10091018733563
hsa-miR-422a	OHS	3.17744933438956
hsa-miR-2114-5p	OHS	3.31341708299085
hsa-miR-548l	OHS	3.31341708299085
hsa-miR-1294	OHS	2.85973621080386
hsa-miR-548i	OHS	3.02732108198838
hsa-miR-130b-3p	OHS	5.84120410412453
hsa-miR-490-5p	OHS	3.31341708299085
hsa-miR-499b-5p	OHS	1.88062830599495
hsa-miR-1264	OHS	3.93601481766738
hsa-miR-3196	OHS	3.17744933438956
hsa-miR-4647	OHS	2.67009430498157
hsa-miR-652-3p	OHS	5.20025006607556
hsa-miR-621	OHS	3.65804392417424
hsa-miR-4532	OHS	3.17744933438956
hsa-miR-561-3p	OHS	3.02732108198838
hsa-miR-2054	OHS	2.19423583283344
hsa-miR-553	OHS	2.67009430498157
hsa-miR-520h	OHS	4.30571358819855
hsa-miR-2110	OHS	3.43766690241606
hsa-miR-1539	OHS	2.85973621080386
hsa-miR-1208	OHS	3.84917560264042
hsa-miR-615-5p	OHS	3.17744933438956
hsa-miR-514a-3p	OHS	3.02732108198838
hsa-miR-574-3p	OHS	5.05260054063407
hsa-miR-211-5p	OHS	2.19423583283344
hsa-miR-151a-5p	OHS	4.54553287519407
hsa-miR-330-5p	OHS	3.84917560264042
hsa-miR-26a-5p	OHS	7.60087544103511
hsa-miR-301b	OHS	5.4567293873453
hsa-miR-548a-3p	OHS	3.43766690241606
hsa-miR-3200-3p	OHS	3.02732108198838
hsa-miR-1471	OHS	3.02732108198838
hsa-miR-647	OHS	3.02732108198838
hsa-miR-99b-5p	OHS	8.23136291987745
hsa-miR-1268a	OHS	4.30571358819855
hsa-miR-548ah-5p	OHS	3.65804392417424
hsa-miR-105-5p	OHS	3.02732108198838
hsa-miR-663a	OHS	2.85973621080386
hsa-miR-380-3p	OHS	2.67009430498157
hsa-miR-431-5p	OHS	2.19423583283344
hsa-miR-484	OHS	5.6489396217888
hsa-miR-548x-3p	OHS	4.30571358819855
hsa-miR-448	OHS	3.31341708299085
hsa-miR-124-3p	OHS	3.02732108198838
hsa-miR-1275	OHS	4.16898226759601
hsa-miR-1225-3p	OHS	3.75677264890658
hsa-miR-382-5p	OHS	4.43060065177715
hsa-miR-2053	OHS	2.85973621080386
hsa-miR-1252	OHS	2.85973621080386
hsa-miR-133b	OHS	2.67009430498157
hsa-miR-4421	OHS	2.4516964132183
hsa-miR-590-3p	OHS	3.84917560264042
hsa-miR-759	OHS	0
hsa-miR-2117	OHS	3.43766690241606
hsa-miR-641	OHS	3.65804392417424
hsa-miR-548ad	OHS	3.75677264890658
hsa-miR-3690	OHS	4.23896715967303
hsa-miR-1273a	OHS	2.4516964132183
hsa-miR-191-5p	OHS	9.35249841075995
hsa-miR-596	OHS	3.17744933438956
hsa-miR-301a-3p	OHS	6.81717231813997
hsa-miR-330-3p	OHS	3.43766690241606
hsa-miR-125b-5p	OHS	9.56835908005277
hsa-miR-1193	OHS	4.43060065177715
hsa-miR-106a-5p+hsa-miR-17-5p	OHS	10.9723975594405
hsa-miR-491-5p	OHS	2.67009430498157
hsa-miR-1321	OHS	3.55205925453976
hsa-miR-548t-5p	OHS	2.85973621080386
hsa-miR-409-3p	OHS	3.55205925453976
hsa-miR-31-5p	OHS	3.43766690241606
hsa-miR-525-5p	OHS	3.84917560264042
hsa-miR-3180	OHS	3.17744933438956
hsa-miR-1914-5p	OHS	3.43766690241606
hsa-miR-1243	OHS	3.17744933438956
hsa-miR-616-3p	OHS	2.85973621080386
hsa-miR-3185	OHS	3.65804392417424
hsa-miR-4448	OHS	3.02732108198838
hsa-miR-941	OHS	2.85973621080386
hsa-miR-4488	OHS	3.17744933438956
hsa-miR-25-3p	OHS	9.8471316011702
hsa-miR-4792	OHS	3.17744933438956
hsa-miR-1281	OHS	3.43766690241606
hsa-miR-656	OHS	3.65804392417424
hsa-miR-605	OHS	3.93601481766738
hsa-miR-193b-3p	OHS	4.43060065177715
hsa-miR-143-3p	OHS	7.12503408259029
hsa-miR-152	OHS	5.16473002628066
hsa-miR-548al	OHS	4.97269317925949
hsa-miR-3934	OHS	3.65804392417424
hsa-miR-1912	OHS	1.88062830599495
hsa-miR-670	OHS	3.65804392417424
hsa-miR-449a	OHS	3.75677264890658
hsa-miR-93-5p	OHS	10.7656620336357
hsa-miR-483-5p	OHS	3.31341708299085
hsa-miR-769-3p	OHS	3.31341708299085
hsa-miR-331-3p	OHS	6.2328869776861
hsa-miR-26b-5p	OHS	5.81852632098377
hsa-miR-935	OHS	3.17744933438956
hsa-miR-520b	OHS	2.85973621080386
hsa-miR-1909-3p	OHS	2.85973621080386
hsa-miR-891a	OHS	3.65804392417424
hsa-miR-3614-5p	OHS	2.85973621080386
hsa-miR-1202	OHS	3.55205925453976
hsa-miR-564	OHS	2.19423583283344
hsa-miR-658	OHS	2.4516964132183
hsa-miR-3180-3p	OHS	3.43766690241606
hsa-miR-4461	OHS	3.75677264890658
hsa-miR-675-5p	OHS	2.4516964132183
hsa-miR-135a-5p	OHS	3.17744933438956
hsa-miR-22-3p	OHS	7.07807283864567
hsa-miR-548n	OHS	3.17744933438956
hsa-miR-300	OHS	1.88062830599495
hsa-miR-432-5p	OHS	2.85973621080386
hsa-miR-375	OHS	2.85973621080386
hsa-miR-151a-3p	OHS	5.09095355974775
hsa-miR-190a	OHS	2.19423583283344
hsa-miR-208b	OHS	2.4516964132183
hsa-miR-433	OHS	2.4516964132183
hsa-miR-34b-3p	OHS	1.88062830599495
hsa-miR-1231	OHS	3.43766690241606
hsa-miR-548s	OHS	3.31341708299085
hsa-miR-502-3p	OHS	3.31341708299085
hsa-miR-92b-3p	OHS	5.3967563968384
hsa-miR-1298	OHS	3.65804392417424
hsa-miR-876-3p	OHS	3.84917560264042
hsa-miR-511	OHS	3.43766690241606
hsa-miR-3131	OHS	3.17744933438956
hsa-miR-1265	OHS	3.84917560264042
hsa-miR-140-3p	OHS	2.85973621080386
hsa-miR-885-3p	OHS	2.85973621080386
hsa-miR-630	OHS	5.05260054063407
hsa-miR-613	OHS	3.93601481766738
hsa-miR-376a-3p	OHS	5.05260054063407
hsa-miR-381	OHS	3.43766690241606
hsa-miR-744-5p	OHS	3.75677264890658
hsa-miR-4741	OHS	2.67009430498157
hsa-miR-567	OHS	2.85973621080386
hsa-miR-210	OHS	1.88062830599495
hsa-miR-329	OHS	3.17744933438956
hsa-miR-1244	OHS	3.43766690241606
hsa-miR-569	OHS	3.17744933438956
hsa-miR-1972	OHS	3.02732108198838
hsa-miR-551a	OHS	3.55205925453976
hsa-miR-597	OHS	3.43766690241606
hsa-miR-519b-5p+hsa-miR-519c-5p	OHS	1.88062830599495
hsa-miR-654-5p	OHS	2.4516964132183
hsa-miR-545-3p	OHS	2.85973621080386
hsa-miR-1245a	OHS	3.43766690241606
hsa-miR-214-3p	OHS	7.42438916323694
hsa-miR-18b-5p	OHS	4.09542856229048
hsa-miR-194-5p	OHS	4.23896715967303
hsa-miR-3164	OHS	3.55205925453976
hsa-miR-572	OHS	2.19423583283344
hsa-miR-760	OHS	2.4516964132183
hsa-miR-449b-5p	OHS	3.43766690241606
hsa-miR-632	OHS	2.19423583283344
hsa-miR-558	OHS	3.43766690241606
hsa-miR-628-3p	OHS	3.43766690241606
hsa-miR-491-3p	OHS	3.55205925453976
hsa-miR-331-5p	OHS	2.67009430498157
hsa-miR-1180	OHS	6.16259919642668
hsa-miR-1276	OHS	3.17744933438956
hsa-miR-499b-3p	OHS	3.75677264890658
hsa-miR-3123	OHS	3.17744933438956
hsa-miR-4521	OHS	1.88062830599495
hsa-miR-1283	OHS	8.29845401156468
hsa-miR-603	OHS	2.85973621080386
hsa-miR-1278	OHS	2.67009430498157
hsa-miR-133a	OHS	2.85973621080386
hsa-miR-139-5p	OHS	3.02732108198838
hsa-miR-3144-5p	OHS	2.85973621080386
hsa-miR-944	OHS	3.43766690241606
hsa-miR-1269a	OHS	4.48921096964279
hsa-miR-518e-3p	OHS	1.88062830599495
hsa-miR-204-5p	OHS	4.09542856229048
hsa-miR-16-5p	OHS	10.1089707755973
hsa-miR-186-5p	OHS	5.74827232351101
hsa-miR-664-3p	OHS	3.43766690241606
hsa-miR-371a-5p	OHS	3.31341708299085
hsa-miR-323b-5p	OHS	3.17744933438956
hsa-miR-617	OHS	2.4516964132183
hsa-miR-2277-5p	OHS	2.67009430498157
hsa-miR-147a	OHS	2.4516964132183
hsa-miR-373-3p	OHS	2.67009430498157
hsa-miR-639	OHS	2.19423583283344
hsa-miR-24-3p	OHS	9.34656641795661
hsa-miR-455-3p	OHS	4.75111133380484
hsa-miR-423-5p	OHS	5.59658495168394
hsa-miR-499a-5p	OHS	3.31341708299085
hsa-miR-548e	OHS	2.67009430498157
hsa-miR-620	OHS	1.47935266071446
hsa-miR-610	OHS	0
hsa-miR-1260b	OHS	3.84917560264042
hsa-miR-1236	OHS	3.55205925453976
hsa-miR-4484	OHS	2.85973621080386
hsa-miR-130a-3p	OHS	8.49001373564479
hsa-miR-1299	OHS	3.75677264890658
hsa-miR-324-5p	OHS	7.33133904219367
hsa-miR-362-5p	OHS	5.36580832213663
hsa-miR-651	OHS	3.02732108198838
hsa-miR-645	OHS	2.4516964132183
hsa-miR-374a-5p	OHS	9.61845082464287
hsa-miR-125a-3p	OHS	4.54553287519407
hsa-miR-206	OHS	2.67009430498157
hsa-miR-424-5p	OHS	5.4567293873453
hsa-miR-378g	OHS	4.01792241704091
hsa-miR-377-3p	OHS	2.85973621080386
hsa-miR-500a-5p+hsa-miR-501-5p	OHS	3.02732108198838
hsa-miR-1227	OHS	2.19423583283344
hsa-miR-920	OHS	3.17744933438956
hsa-miR-517a-3p	OHS	3.02732108198838
hsa-miR-1469	OHS	2.19423583283344
hsa-miR-921	OHS	3.43766690241606
hsa-miR-425-5p	OHS	4.70239732135829
hsa-miR-374c-5p	OHS	3.31341708299085
hsa-miR-1296	OHS	4.3695080561574
hsa-miR-873-5p	OHS	2.4516964132183
hsa-miR-298	OHS	4.01792241704091
hsa-miR-365a-3p	OHS	4.97269317925949
hsa-miR-3161	OHS	2.67009430498157
hsa-miR-584-5p	OHS	2.4516964132183
hsa-miR-1224-3p	OHS	2.19423583283344
hsa-miR-520g	OHS	1.47935266071446
hsa-miR-103a-3p	OHS	3.84917560264042
hsa-miR-509-5p	OHS	3.55205925453976
hsa-miR-148a-3p	OHS	10.6387239230477
hsa-miR-187-3p	OHS	3.43766690241606
hsa-miR-1260a	OHS	8.03387694471557
hsa-miR-15b-5p	OHS	10.7205063624148
hsa-miR-323a-3p	OHS	2.4516964132183
hsa-miR-203	OHS	2.19423583283344
hsa-miR-623	OHS	2.4516964132183
hsa-miR-611	OHS	1.88062830599495
hsa-miR-1537	OHS	4.16898226759601
hsa-miR-1287	OHS	3.75677264890658
hsa-let-7a-5p	OHS	12.3914747575888
hsa-miR-609	OHS	3.84917560264042
hsa-miR-208a	OHS	3.17744933438956
hsa-miR-296-5p	OHS	6.73478984036065
hsa-miR-1297	OHS	2.67009430498157
hsa-miR-875-5p	OHS	3.55205925453976
hsa-miR-619	OHS	3.43766690241606
hsa-miR-548ai	OHS	3.65804392417424
hsa-miR-548y	OHS	2.4516964132183
hsa-miR-378f	OHS	3.02732108198838
hsa-miR-98	OHS	7.7280010530843
hsa-miR-1307-3p	OHS	2.67009430498157
hsa-miR-637	OHS	1.47935266071446
hsa-miR-323a-5p	OHS	1.88062830599495
hsa-miR-1225-5p	OHS	2.19423583283344
hsa-miR-372	OHS	2.67009430498157
hsa-miR-509-3p	OHS	3.02732108198838
hsa-miR-1249	OHS	3.43766690241606
hsa-miR-1204	OHS	1.88062830599495
hsa-miR-129-5p	OHS	2.4516964132183
hsa-miR-1911-5p	OHS	3.17744933438956
hsa-miR-939	OHS	2.67009430498157
hsa-miR-520a-5p	OHS	3.02732108198838
hsa-miR-151b	OHS	1.88062830599495
hsa-miR-328	OHS	2.67009430498157
hsa-miR-668	OHS	2.4516964132183
hsa-miR-299-3p	OHS	4.09542856229048
hsa-miR-1976	OHS	3.17744933438956
hsa-miR-549	OHS	3.84917560264042
hsa-miR-498	OHS	4.01792241704091
hsa-miR-940	OHS	2.85973621080386
hsa-miR-1322	OHS	3.02732108198838
hsa-miR-548u	OHS	2.85973621080386
hsa-miR-500b	OHS	3.02732108198838
hsa-miR-374b-5p	OHS	8.18778924289273
hsa-miR-378h	OHS	3.43766690241606
hsa-miR-30d-5p	OHS	4.23896715967303
hsa-miR-514b-3p	OHS	3.31341708299085
hsa-miR-588	OHS	2.67009430498157
hsa-miR-711	OHS	2.19423583283344
hsa-miR-642a-5p	OHS	2.67009430498157
hsa-miR-520f	OHS	1.88062830599495
hsa-miR-1253	OHS	5.3967563968384
hsa-miR-628-5p	OHS	2.19423583283344
hsa-miR-2682-5p	OHS	3.17744933438956
hsa-miR-559	OHS	2.85973621080386
hsa-miR-125a-5p	OHS	9.38179793647517
hsa-miR-501-3p	OHS	2.67009430498157
hsa-miR-1915-3p	OHS	3.75677264890658
hsa-miR-555	OHS	3.55205925453976
hsa-miR-517b-3p	OHS	3.17744933438956
hsa-miR-455-5p	OHS	3.65804392417424
hsa-miR-490-3p	OHS	2.67009430498157
hsa-miR-577	OHS	3.55205925453976
hsa-miR-629-5p	OHS	3.75677264890658
hsa-miR-612	OHS	4.23896715967303
hsa-miR-1273f	OHS	3.31341708299085
hsa-miR-149-5p	OHS	6.63449130862373
hsa-miR-4455	OHS	3.93601481766738
hsa-miR-642b-3p	OHS	2.85973621080386
hsa-miR-615-3p	OHS	3.65804392417424
hsa-miR-1913	OHS	3.02732108198838
hsa-miR-362-3p	OHS	5.79548636423152
hsa-miR-1282	OHS	3.17744933438956
hsa-miR-548c-3p	OHS	1.88062830599495
hsa-miR-10a-5p	OHS	6.90590070889517
hsa-miR-296-3p	OHS	2.67009430498157
hsa-miR-324-3p	OHS	4.09542856229048
hsa-miR-363-3p	OHS	4.23896715967303
hsa-miR-552	OHS	4.01792241704091
hsa-miR-325	OHS	2.67009430498157
hsa-miR-548c-5p	OHS	2.85973621080386
hsa-miR-548p	OHS	3.02732108198838
hsa-miR-188-5p	OHS	4.84386616728482
hsa-miR-297	OHS	4.3695080561574
hsa-miR-595	OHS	3.02732108198838
hsa-miR-520a-3p	OHS	2.4516964132183
hsa-miR-543	OHS	2.4516964132183
hsa-miR-887	OHS	2.4516964132183
hsa-miR-92a-3p	OHS	9.09620409379279
hsa-miR-1273c	OHS	2.4516964132183
hsa-miR-661	OHS	3.02732108198838
hsa-miR-649	OHS	3.84917560264042
hsa-miR-137	OHS	4.23896715967303
hsa-miR-1270	OHS	3.02732108198838
hsa-miR-640	OHS	2.19423583283344
hsa-miR-3154	OHS	2.85973621080386
hsa-miR-21-5p	OHS	7.39403443467561
hsa-miR-4451	OHS	2.67009430498157
hsa-miR-30a-5p	OHS	3.65804392417424
hsa-miR-429	OHS	2.4516964132183
hsa-miR-626	OHS	3.02732108198838
hsa-miR-99a-5p	OHS	8.46467841671165
hsa-miR-1262	OHS	3.02732108198838
hsa-miR-299-5p	OHS	1.88062830599495
hsa-miR-937	OHS	2.67009430498157
hsa-miR-518d-3p	OHS	3.31341708299085
hsa-miR-607	OHS	2.67009430498157
hsa-miR-1247-5p	OHS	2.85973621080386
hsa-miR-1203	OHS	2.85973621080386
hsa-miR-138-5p	OHS	3.31341708299085
hsa-miR-1910	OHS	0.921526198079642
hsa-miR-570-3p	OHS	5.09095355974775
hsa-miR-122-5p	OHS	3.31341708299085
hsa-miR-1306-3p	OHS	3.02732108198838
hsa-miR-1301	OHS	3.84917560264042
hsa-miR-891b	OHS	2.4516964132183
hsa-miR-3676-3p	OHS	3.75677264890658
hsa-miR-608	OHS	3.02732108198838
hsa-miR-1292	OHS	3.65804392417424
hsa-miR-539-5p	OHS	2.67009430498157
hsa-miR-188-3p	OHS	2.67009430498157
hsa-miR-205-5p	OHS	2.85973621080386
hsa-miR-1295a	OHS	2.19423583283344
hsa-miR-548f	OHS	2.4516964132183
hsa-miR-3192	OHS	2.67009430498157
hsa-miR-602	OHS	2.85973621080386
hsa-miR-1285-3p	OHS	3.31341708299085
hsa-miR-532-3p	OHS	3.75677264890658
hsa-miR-663b	OHS	4.43060065177715
hsa-miR-518f-3p	OHS	2.67009430498157
hsa-miR-2115-5p	OHS	1.47935266071446
hsa-miR-326	OHS	2.19423583283344
hsa-miR-10b-5p	OHS	6.41018997517144
hsa-miR-29b-3p	OHS	9.73958262476361
hsa-miR-379-5p	OHS	3.43766690241606
hsa-miR-548q	OHS	3.43766690241606
hsa-miR-150-5p	OHS	2.67009430498157
hsa-miR-190b	OHS	3.55205925453976
hsa-miR-1207-3p	OHS	2.4516964132183
hsa-miR-509-3-5p	OHS	3.31341708299085
hsa-miR-497-5p	OHS	2.19423583283344
hsa-miR-583	OHS	0.921526198079642
hsa-miR-1182	OHS	1.88062830599495
hsa-miR-513c-5p	OHS	2.67009430498157
hsa-miR-1237	OHS	2.19423583283344
hsa-miR-454-3p	OHS	4.16898226759601
hsa-miR-4485	OHS	1.88062830599495
hsa-miR-892a	RD	3.41987689994262
hsa-miR-128	RD	6.36634075783483
hsa-miR-627	RD	3.32993779002722
hsa-miR-3605-5p	RD	2.62636215256684
hsa-miR-562	RD	1.55606219625011
hsa-miR-1323	RD	3.41987689994262
hsa-miR-938	RD	3.50453662533339
hsa-miR-515-3p	RD	2.90078724690456
hsa-let-7c	RD	8.907803578611
hsa-miR-195-5p	RD	2.28717760207314
hsa-miR-140-5p	RD	5.59152588715091
hsa-miR-302b-3p	RD	3.86626609507295
hsa-miR-335-5p	RD	8.05286704319084
hsa-miR-590-5p	RD	6.41089048583742
hsa-miR-1245b-5p	RD	2.90078724690456
hsa-miR-337-5p	RD	7.78740305472252
hsa-miR-27b-3p	RD	10.7293191658536
hsa-miR-302d-3p	RD	5.49136247325388
hsa-miR-1238	RD	3.41987689994262
hsa-miR-449c-5p	RD	3.73225209587369
hsa-miR-29c-3p	RD	6.41089048583742
hsa-miR-95	RD	3.98888257868437
hsa-miR-1226-3p	RD	4.7129544123035
hsa-miR-485-5p	RD	2.77008992532298
hsa-miR-892b	RD	2.46671499445584
hsa-miR-524-3p	RD	3.23401680003557
hsa-miR-581	RD	3.32993779002722
hsa-miR-574-5p	RD	5.29142656053644
hsa-miR-770-5p	RD	2.62636215256684
hsa-miR-3190-5p	RD	2.77008992532298
hsa-miR-2277-3p	RD	2.08207887517196
hsa-miR-563	RD	2.77008992532298
hsa-miR-15a-5p	RD	9.48201033090675
hsa-miR-302f	RD	2.62636215256684
hsa-miR-197-3p	RD	7.38015328111621
hsa-miR-28-3p	RD	5.57204182154438
hsa-miR-1205	RD	3.50453662533339
hsa-miR-338-5p	RD	3.23401680003557
hsa-miR-4458	RD	2.62636215256684
hsa-miR-142-5p	RD	3.23401680003557
hsa-miR-544a	RD	3.73225209587369
hsa-miR-548k	RD	3.13126116205117
hsa-miR-450a-5p	RD	8.2496589335146
hsa-miR-516a-3p	RD	3.02062166234308
hsa-miR-339-3p	RD	2.08207887517196
hsa-miR-1257	RD	2.77008992532298
hsa-miR-412	RD	2.62636215256684
hsa-miR-622	RD	1.55606219625011
hsa-miR-218-5p	RD	4.2066833027623
hsa-miR-192-5p	RD	5.00216345722571
hsa-miR-646	RD	2.62636215256684
hsa-miR-129-2-3p	RD	3.32993779002722
hsa-miR-1288	RD	2.77008992532298
hsa-miR-3175	RD	1.84291257739976
hsa-miR-1286	RD	3.23401680003557
hsa-miR-132-3p	RD	6.81893042238873
hsa-miR-100-5p	RD	9.21937936073117
hsa-miR-889	RD	4.81593504025128
hsa-miR-802	RD	3.50453662533339
hsa-miR-141-3p	RD	2.28717760207314
hsa-miR-582-3p	RD	4.10188915983453
hsa-miR-1	RD	4.97274729171511
hsa-miR-762	RD	2.62636215256684
hsa-miR-153	RD	2.77008992532298
hsa-miR-922	RD	3.50453662533339
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p	RD	2.46671499445584
hsa-miR-601	RD	2.77008992532298
hsa-miR-2052	RD	3.02062166234308
hsa-miR-1251	RD	3.02062166234308
hsa-miR-618	RD	3.02062166234308
hsa-let-7f-5p	RD	7.12999666279427
hsa-miR-198	RD	2.08207887517196
hsa-miR-144-3p	RD	5.68518434037428
hsa-miR-1258	RD	2.62636215256684
hsa-miR-378b	RD	3.02062166234308
hsa-miR-410	RD	5.90356561007458
hsa-miR-369-5p	RD	2.46671499445584
hsa-miR-34c-3p	RD	3.23401680003557
hsa-miR-492	RD	2.90078724690456
hsa-miR-1179	RD	2.28717760207314
hsa-miR-215	RD	2.90078724690456
hsa-miR-155-5p	RD	8.57492755794883
hsa-miR-766-3p	RD	4.10188915983453
hsa-miR-671-5p	RD	2.90078724690456
hsa-miR-499a-3p	RD	2.62636215256684
hsa-miR-486-3p	RD	5.57204182154438
hsa-miR-659-3p	RD	2.77008992532298
hsa-miR-503	RD	8.78836160395406
hsa-miR-3136-5p	RD	2.77008992532298
hsa-miR-1273d	RD	3.80081463025739
hsa-miR-127-5p	RD	3.41987689994262
hsa-miR-145-5p	RD	4.56310829728706
hsa-let-7g-5p	RD	10.7193906028286
hsa-miR-758	RD	4.10188915983453
hsa-miR-548am-3p	RD	3.32993779002722
hsa-miR-320a	RD	3.23401680003557
hsa-miR-7-5p	RD	4.10188915983453
hsa-miR-1825	RD	2.90078724690456
hsa-miR-542-3p	RD	5.49136247325388
hsa-miR-32-5p	RD	8.35316553921066
hsa-miR-485-3p	RD	5.94959045481619
hsa-miR-554	RD	3.41987689994262
hsa-miR-502-5p	RD	2.90078724690456
hsa-miR-493-3p	RD	4.81593504025128
hsa-miR-625-5p	RD	2.77008992532298
hsa-miR-369-3p	RD	4.52308200047459
hsa-miR-367-3p	RD	3.13126116205117
hsa-miR-580	RD	3.23401680003557
hsa-miR-1183	RD	4.35085182251765
hsa-miR-378a-3p+hsa-miR-378i	RD	6.95301403122332
hsa-miR-518b	RD	4.04649206491852
hsa-miR-578	RD	2.90078724690456
hsa-miR-635	RD	2.62636215256684
hsa-miR-135b-5p	RD	6.51659409183413
hsa-miR-3187-3p	RD	2.46671499445584
hsa-miR-557	RD	2.62636215256684
hsa-miR-579	RD	4.84869073367446
hsa-miR-890	RD	3.13126116205117
hsa-miR-515-5p	RD	3.80081463025739
hsa-miR-576-3p	RD	2.28717760207314
hsa-miR-513a-3p	RD	2.46671499445584
hsa-miR-767-5p	RD	3.02062166234308
hsa-miR-33a-5p	RD	5.64844731644889
hsa-miR-487b	RD	7.3461453951806
hsa-miR-934	RD	2.77008992532298
hsa-miR-532-5p	RD	8.43093582967006
hsa-miR-1908	RD	2.77008992532298
hsa-miR-614	RD	2.90078724690456
hsa-miR-653	RD	2.90078724690456
hsa-miR-1200	RD	2.77008992532298
hsa-miR-520c-3p	RD	1.84291257739976
hsa-miR-3182	RD	2.90078724690456
hsa-miR-337-3p	RD	7.63142673430054
hsa-miR-302c-3p	RD	2.77008992532298
hsa-miR-409-5p	RD	5.82343623049443
hsa-miR-550a-5p	RD	2.77008992532298
hsa-let-7d-5p	RD	8.4417113878402
hsa-miR-216a	RD	2.46671499445584
hsa-miR-1245b-3p	RD	2.46671499445584
hsa-miR-548a-5p	RD	3.73225209587369
hsa-miR-504	RD	6.38878757427241
hsa-miR-888-5p	RD	3.98888257868437
hsa-miR-631	RD	4.91205204652746
hsa-miR-1272	RD	3.13126116205117
hsa-miR-606	RD	2.28717760207314
hsa-miR-598	RD	5.99419229508472
hsa-miR-1267	RD	3.13126116205117
hsa-miR-1284	RD	2.46671499445584
hsa-miR-548d-3p	RD	2.28717760207314
hsa-miR-4431	RD	3.23401680003557
hsa-miR-885-5p	RD	2.90078724690456
hsa-miR-142-3p	RD	2.90078724690456
hsa-let-7e-5p	RD	9.12893367313265
hsa-miR-1290	RD	3.13126116205117
hsa-miR-216b	RD	4.2066833027623
hsa-miR-548an	RD	3.02062166234308
hsa-miR-196a-5p	RD	7.85345202340329
hsa-miR-494	RD	4.91205204652746
hsa-miR-1233	RD	2.77008992532298
hsa-miR-487a	RD	6.22379041076259
hsa-miR-512-3p	RD	2.46671499445584
hsa-miR-586	RD	3.73225209587369
hsa-miR-654-3p	RD	2.46671499445584
hsa-miR-450b-3p	RD	3.23401680003557
hsa-miR-1305	RD	3.13126116205117
hsa-miR-634	RD	2.62636215256684
hsa-miR-541-3p	RD	2.90078724690456
hsa-miR-1246	RD	5.03099180057819
hsa-miR-1248	RD	2.77008992532298
hsa-miR-518a-3p	RD	2.46671499445584
hsa-miR-1324	RD	3.02062166234308
hsa-miR-1185-5p	RD	2.90078724690456
